"","Train_Subject","Test_Subject","Train_TBA-mean()-X","Train_TBA-mean()-Y","Train_TBA-mean()-Z","Train_TGA-mean()-X","Train_TGA-mean()-Y","Train_TGA-mean()-Z","Train_TBAJ-mean()-X","Train_TBAJ-mean()-Y","Train_TBAJ-mean()-Z","Train_TBG-mean()-X","Train_TBG-mean()-Y","Train_TBG-mean()-Z","Train_TBGJ-mean()-X","Train_TBGJ-mean()-Y","Train_TBGJ-mean()-Z","Train_TBAM-mean()","Train_TGAM-mean()","Train_TBAJM-mean()","Train_TBGM-mean()","Train_TBGJM-mean()","Train_FBA-mean()-X","Train_FBA-mean()-Y","Train_FBA-mean()-Z","Train_FBA-meanFreq()-X","Train_FBA-meanFreq()-Y","Train_FBA-meanFreq()-Z","Train_FBAJ-mean()-X","Train_FBAJ-mean()-Y","Train_FBAJ-mean()-Z","Train_FBAJ-meanFreq()-X","Train_FBAJ-meanFreq()-Y","Train_FBAJ-meanFreq()-Z","Train_FBG-mean()-X","Train_FBG-mean()-Y","Train_FBG-mean()-Z","Train_FBG-meanFreq()-X","Train_FBG-meanFreq()-Y","Train_FBG-meanFreq()-Z","Train_FBAM-mean()","Train_FBAM-meanFreq()","Train_FBBAJM-mean()","Train_FBBAJM-meanFreq()","Train_FBBGM-mean()","Train_FBBGM-meanFreq()","Train_FBBGJM-mean()","Train_FBBGJM-meanFreq()","Train_angle(TBAMean,gravity)","Train_angle(TBAJMean),gravityMean)","Train_angle(TBGMean,gravityMean)","Train_angle(TBGJMean,gravityMean)","Train_angle(X,gravityMean)","Train_angle(Y,gravityMean)","Train_angle(Z,gravityMean)","Test_TBA-mean()-X","Test_TBA-mean()-Y","Test_TBA-mean()-Z","Test_TGA-mean()-X","Test_TGA-mean()-Y","Test_TGA-mean()-Z","Test_TBAJ-mean()-X","Test_TBAJ-mean()-Y","Test_TBAJ-mean()-Z","Test_TBG-mean()-X","Test_TBG-mean()-Y","Test_TBG-mean()-Z","Test_TBGJ-mean()-X","Test_TBGJ-mean()-Y","Test_TBGJ-mean()-Z","Test_TBAM-mean()","Test_TGAM-mean()","Test_TBAJM-mean()","Test_TBGM-mean()","Test_TBGJM-mean()","Test_FBA-mean()-X","Test_FBA-mean()-Y","Test_FBA-mean()-Z","Test_FBA-meanFreq()-X","Test_FBA-meanFreq()-Y","Test_FBA-meanFreq()-Z","Test_FBAJ-mean()-X","Test_FBAJ-mean()-Y","Test_FBAJ-mean()-Z","Test_FBAJ-meanFreq()-X","Test_FBAJ-meanFreq()-Y","Test_FBAJ-meanFreq()-Z","Test_FBG-mean()-X","Test_FBG-mean()-Y","Test_FBG-mean()-Z","Test_FBG-meanFreq()-X","Test_FBG-meanFreq()-Y","Test_FBG-meanFreq()-Z","Test_FBAM-mean()","Test_FBAM-meanFreq()","Test_FBBAJM-mean()","Test_FBBAJM-meanFreq()","Test_FBBGM-mean()","Test_FBBGM-meanFreq()","Test_FBBGJM-mean()","Test_FBBGJM-meanFreq()","Test_angle(TBAMean,gravity)","Test_angle(TBAJMean),gravityMean)","Test_angle(TBGMean,gravityMean)","Test_angle(TBGJMean,gravityMean)","Test_angle(X,gravityMean)","Test_angle(Y,gravityMean)","Test_angle(Z,gravityMean)"
"107",19,20,0.270795821673352,-0.0179010805583144,-0.116386966600279,0.436808837995773,0.129472008287616,0.270854050778413,0.0772054847228703,0.0120712161560944,-0.00132094810973995,-0.0345272154725564,-0.0697141195643673,0.0880202683525083,-0.0918064604218725,-0.038727831123628,-0.0569503577273626,-0.623650949212366,-0.623650949212366,-0.662363519263401,-0.632485665435902,-0.747610073198255,-0.671684749538655,-0.613928270098818,-0.715407411326066,-0.200513978214671,0.0735551515928141,0.149667464108905,-0.676838608566951,-0.675673279842445,-0.744877202248988,0.0321901383565114,-0.136035976457565,0.013498982272682,-0.640243646904371,-0.710813202661588,-0.6789228559404,-0.0306479871157973,-0.213484749658967,-0.0485197240923262,-0.644592323472074,0.101369414213792,-0.662644582281564,0.237389612336887,-0.705449831599708,-0.0405525643172498,-0.775793196941856,0.11663142953445,0.00349514434195701,0.00298445429815541,0.0238142156977399,0.00467406008503463,-0.261173582456606,-0.0230412695486105,-0.184428496443835,0.266669582895449,-0.0170633023065352,-0.106901212561363,0.549944968628609,0.0550892496724076,0.152696109547617,0.0803199025405162,0.00281581783385107,-0.00360494637379841,-0.0250866228268986,-0.0788286837323685,0.0875959705041029,-0.0957996492176635,-0.0414513373402419,-0.054159119391618,-0.64828621294198,-0.64828621294198,-0.724611464371081,-0.641446727696277,-0.76909632576828,-0.721369361653296,-0.578301475866607,-0.752486914933474,-0.192551839860891,0.0104605154290368,0.0922669565025326,-0.748275412993085,-0.676214183994595,-0.803193157371571,-0.0270760271370375,-0.244087601700185,-0.126756228695521,-0.720971214023397,-0.696289083376906,-0.653346096102977,-0.147279314692176,-0.205527012538171,-0.128864145286574,-0.67498078908794,0.0669518970520267,-0.696569804487606,0.114523959492409,-0.703879337150681,-0.0860107685313931,-0.770675349572212,0.0576327875609533,0.005838157297118,0.0132248532815033,0.0006733894595737,-0.0208582162625281,-0.362856489595287,0.0105260059727538,-0.0901064819365073
"108",19,24,0.270272736178313,-0.0180490035700232,-0.117183635090339,0.436079431946974,0.125503327235509,0.260966257821289,0.0773072776236663,0.0118988836563119,-0.0015040248977733,-0.0362501220067375,-0.0694005973592731,0.08850852789741,-0.09086686593705,-0.0385169543405464,-0.0570256580600209,-0.585964438189051,-0.585964438189051,-0.627321447533662,-0.598542617224734,-0.721515835274508,-0.636939852459507,-0.57653026423075,-0.687708423854539,-0.208607928256896,0.0755108165348889,0.156440094560821,-0.642734053217788,-0.643494103542319,-0.718965406276364,0.0194198741131288,-0.144140048289007,0.00960899936967384,-0.605229609371929,-0.682468106322381,-0.647868229211774,-0.0258166505191974,-0.20517596643851,-0.0440188943129777,-0.60855043835731,0.108752182479056,-0.627397461997104,0.23457926763205,-0.677368335513082,-0.0289684894400289,-0.752907271656269,0.121326467114976,0.00282295765546259,0.0033333011891795,0.0270329977119253,0.00261232855289812,-0.260755693672653,-0.0201735048151332,-0.177322624411397,0.276262350333433,-0.0170448949180787,-0.107476256352243,0.611075583489233,0.144831363208571,0.131995841467827,0.0780309345923142,0.00604207924960469,-0.00610334133854456,-0.0231935502709763,-0.0790339854953826,0.0870480614856498,-0.0986319009512299,-0.0398637161563112,-0.0561218382896459,-0.723489971357524,-0.723489971357524,-0.792784752202485,-0.764119049972338,-0.846662400974125,-0.791445550660056,-0.715550238412946,-0.748613986669278,-0.223114234587735,0.0147281218929483,0.0944483920087207,-0.821516026169461,-0.782970565993404,-0.797577481033024,0.0145086137504852,-0.173264400746014,-0.0829940472034982,-0.797574287122223,-0.81705818457656,-0.787169676057537,-0.0300207888698238,-0.125320479019844,-0.0194806737338718,-0.748247031120371,0.0348171910081786,-0.781637788901992,0.239683905675245,-0.817872594375266,-0.00157014855156353,-0.850074436408205,0.179669171760879,0.00399615107026215,-0.00912068735048089,-0.00568367000191931,-0.00826669069431441,-0.465749304928079,-0.0341979118884628,-0.0832863335608392
"109",21,2,0.27744773772464,-0.0176831648919057,-0.108692753419668,0.655029665037753,-0.0906151172576313,0.0200798196715018,0.0819693257013089,0.00362340486890282,-0.0105372208722247,-0.027772574397719,-0.0781246738999033,0.0863604955126154,-0.100301719739946,-0.0410553119653384,-0.0535916599041348,-0.614217017300288,-0.614217017300288,-0.694047600002867,-0.687898105036137,-0.800850429327961,-0.688468343523936,-0.584122599811619,-0.702120655482896,-0.227365337834557,0.0405220397505904,0.0494622112209486,-0.708012717974437,-0.669017859146061,-0.762118344461353,0.0133616721478506,-0.166940169733607,-0.117008910604951,-0.742180837763614,-0.752893072854261,-0.702899569850208,-0.0907629922513407,-0.184075434731816,-0.027890126590061,-0.654551998070916,0.0878405014297949,-0.671566440487597,0.244191795875039,-0.770064043983394,0.00093681557103297,-0.820434810805861,0.203863106640633,0.011473633761938,-0.0148691294203077,0.01077251294316,0.021125036533851,-0.420019651208303,0.139449490800488,-0.00992831990788767,0.274843671862662,-0.018637369575412,-0.113023039574457,0.595532868965079,-0.0797056260078261,0.191458206076357,0.0776047818600195,0.00856942189180464,0.000274052674614408,-0.0444617928585519,-0.0655516815581197,0.0890932196300562,-0.091578144254398,-0.0425095934176899,-0.0559159625961807,-0.663825412923858,-0.663825412923858,-0.703970454595873,-0.715124858788857,-0.817128141766056,-0.694873379055946,-0.588288686938196,-0.731399018784952,-0.070328824052884,0.121768939168767,0.121385447469851,-0.686773441471526,-0.644396790862242,-0.79497568154823,0.138695193600883,-0.0909022521452747,-0.0364095280625836,-0.738748607871331,-0.797595894575824,-0.707753003958681,0.00586917671623932,-0.0807458817501148,0.046087379032399,-0.649887970573944,0.189750296011951,-0.648386585939858,0.228875257603995,-0.778758327300855,0.0220615593984952,-0.8203497878,0.149555095500042,0.00896440537623858,0.0141662429135082,0.0570324239145543,-0.0237761516233162,-0.381217579469597,0.120982153945788,-0.121343171188691
"110",21,4,0.277090890557764,-0.0176971429492778,-0.108802405728566,0.6413882578063,-0.0762861204491998,0.0335611587510953,0.0819672432590509,0.00395157267475995,-0.0106110257082378,-0.0264969083916294,-0.0797944894229249,0.0855772785183323,-0.100705908189891,-0.0405088408421621,-0.0532528702053009,-0.628895585309653,-0.628895585309653,-0.706419732587672,-0.697524608051575,-0.808490057063598,-0.701646472167966,-0.59894435208711,-0.713253197011507,-0.229085739577567,0.0433019167539466,0.0480716314417392,-0.720728644910575,-0.680827988973666,-0.772191974308306,0.0183400031935027,-0.161083582364599,-0.112287859362553,-0.75131910907439,-0.761708026175114,-0.712400695165983,-0.0888569367987271,-0.189667142430561,-0.0231514126441221,-0.668858455598856,0.0858745268323825,-0.685832392633625,0.247484046331812,-0.777732833724116,-0.00449888265298621,-0.827358637062215,0.204244282179652,0.0112238229340322,-0.0141685430495965,0.00816143554737813,0.0218909554346815,-0.40784946798229,0.129101630349583,-0.0204551903362081,0.27353569775769,-0.0136033807238541,-0.106540366871512,0.629770020880874,0.184748648964733,0.178256238781718,0.0795762427218189,0.00151431464112268,-0.00909663685470276,-0.0285450800108998,-0.0793095832076004,0.101873979393156,-0.106246977365088,-0.0406671911200572,-0.0575232150237301,-0.672533419867071,-0.672533419867071,-0.748353653296055,-0.734901229719928,-0.866220392617719,-0.731600053245538,-0.639250057169672,-0.813687781218927,-0.146636043939225,0.0963893213484712,0.00595731390210488,-0.74817449455811,-0.70213212097203,-0.869622414612369,0.0662285641968671,-0.138410385854559,-0.0627410422153945,-0.731190662659088,-0.870507405620993,-0.764712101560208,-0.109996230276726,-0.391470021951759,-0.00346909409769866,-0.701414858204907,0.0882563367804843,-0.731124365789305,0.182513306667957,-0.804280962889453,-0.164527878987099,-0.879349427411336,0.148256086723735,0.00575426779811604,-0.00925721238270765,0.0262779020991007,0.0106143004741595,-0.497704937203339,-0.0940157900735599,-0.106047086549698
"111",21,9,0.277077058254834,-0.017682640706353,-0.108872332581122,0.637111281220232,-0.0645118511566253,0.0411260941278241,0.0821555246018777,0.00384833163734404,-0.0107273429383879,-0.026329887948853,-0.0800246359593553,0.0852521614221148,-0.100832679269967,-0.0403550948203669,-0.0530671985481605,-0.627170893685147,-0.627170893685147,-0.706629250947273,-0.696394622416716,-0.809026720743436,-0.70032361457758,-0.598065972968293,-0.71231637846264,-0.229677345200681,0.0451675714589202,0.0491825487125689,-0.720887504637472,-0.680744090407582,-0.771784188208997,0.0188772648180491,-0.158666162842566,-0.111033842328425,-0.752513098353857,-0.761727964477712,-0.711512728892683,-0.0838242081932984,-0.18863975113838,-0.0203192928254529,-0.667052402885915,0.0866748030394362,-0.685607927215308,0.247481259358142,-0.777949050880826,-0.00303480856991145,-0.827770375047323,0.206621595425219,0.0116110747444764,-0.0138298545787706,0.0107616086577956,0.021648625291609,-0.406612785331773,0.120830677234887,-0.0261287372995115,0.268124290401231,-0.0213654639703277,-0.099022406313047,0.588214840570934,-0.0505020243836566,0.184614070884953,0.0826351823760381,0.00851359728332383,-0.002728260022529,-0.0573740018103364,-0.0780345584928282,0.104554505789904,-0.0917057542172848,-0.0391418420133472,-0.0542076568140678,-0.628996575914853,-0.628996575914853,-0.722033697704356,-0.65729379522787,-0.823175601566253,-0.69312123894395,-0.704205718849481,-0.69102988914667,-0.272436568240515,-0.0960632809222166,-0.0137023661335615,-0.724146073196341,-0.776188204476389,-0.778367525989976,-0.163706037608742,-0.268685940502084,-0.251907002726313,-0.726260019132658,-0.760418210297425,-0.710578726276053,-0.202836838227053,-0.269164029683797,-0.175349591159979,-0.665373142432933,-0.0150084073657032,-0.713013888203771,0.117188711989194,-0.768317401366782,-0.131901951975188,-0.83893845173163,0.0701761799460055,0.00796390372667413,-0.0109699982584521,0.0725283313467026,-0.01994311032299,-0.479301673471402,0.11982297284483,-0.159007886687058
"112",21,10,0.276727301690309,-0.0176349351222509,-0.108727005387373,0.610288702768884,-0.0349061417744228,0.069916825985785,0.0818910748033724,0.00455496869026738,-0.0105619367764198,-0.025978026554721,-0.0814457888304309,0.0855569867618058,-0.10068363394865,-0.0399929178140212,-0.0533145954114779,-0.651936241857855,-0.651936241857855,-0.725584560890456,-0.714584262883638,-0.820792219592177,-0.721171651153689,-0.623596298560806,-0.730702683270634,-0.232279019084678,0.0511170453958628,0.0499680016062032,-0.739553836659644,-0.700563390190099,-0.787132598079251,0.027980016369278,-0.149192847685751,-0.10101773182639,-0.766811945720308,-0.776123395808245,-0.730002270381256,-0.0795848844161659,-0.19769983511231,-0.00744925290715161,-0.689840233132984,0.0840087993511004,-0.706876779658613,0.25280879680131,-0.790741759848047,-0.00893213283664036,-0.838358132038626,0.207548245202541,0.0116700157938601,-0.0118675295832753,0.0115208445206902,0.0195453586951571,-0.383141712964561,0.0994105600710749,-0.0485478424727219,0.276588626503113,-0.0181179783134038,-0.11098005912619,0.555142898762316,-0.0760753768817215,0.0576588401846733,0.0789538965363904,0.0126603037351439,-0.0079701036203642,-0.0212214835720141,-0.0821948103848937,0.0923238297839371,-0.105728275910558,-0.0414805673405593,-0.0555882051925837,-0.642779097213927,-0.642779097213927,-0.69939473459719,-0.649196443120171,-0.808339308598108,-0.668242730107789,-0.629281371039238,-0.750902997992206,-0.119060194099086,0.0933205162626244,0.173793506125992,-0.679216930114553,-0.67749379823005,-0.800094009833023,0.0246409364787952,-0.116074011036237,0.0384597764373315,-0.722529921679611,-0.745499948441204,-0.687696959963673,-0.040809066843891,-0.0606055359405421,-0.0336174393996765,-0.650861357475104,0.181361327866036,-0.653006591571443,0.185617325955152,-0.749835359096858,0.0161136813090003,-0.829664563901769,0.163938967695863,-0.00245792338704426,0.00252647233408509,-0.00984076164579653,0.048836009283589,-0.406635964334101,0.143812414678359,-0.00311600341747488
"113",21,12,0.276950465142832,-0.0176708291102788,-0.108795764254403,0.622850951198043,-0.0585988061129814,0.052183983942634,0.0819183016741718,0.00428580668611708,-0.0105193985041462,-0.026170798626219,-0.0807347395124845,0.0857181071589012,-0.100919311529338,-0.0401682832192375,-0.0532735610742208,-0.654681546744052,-0.654681546744052,-0.731311835169055,-0.718285827717991,-0.82503525172502,-0.723103157701266,-0.629306769143774,-0.733547629284559,-0.234023735293285,0.0443145647601966,0.0465116740344048,-0.744020950390376,-0.706797013675375,-0.789513518191112,0.0280127207575321,-0.152117296704525,-0.102817458135591,-0.772704562300925,-0.779617241495556,-0.733908999281084,-0.0925096650870545,-0.199576401696073,-0.0144726313211419,-0.690704707861927,0.0785504160939267,-0.710791134673244,0.250534448106387,-0.7943911891036,-0.0207858998787907,-0.841693914024149,0.20341968052474,0.0115727983769719,-0.0135350387718422,0.0084570618556962,0.0233572893225873,-0.390783203104857,0.116229118922704,-0.0350250007174791,0.27261099945013,-0.0178256018074038,-0.106614173373911,0.625798959951522,0.0943187199511626,0.0571351399187836,0.0729711670264252,0.00683144101643684,-0.00134621603222731,-0.0519869062723395,-0.0644469334809498,0.0973035537020128,-0.0808328255925173,-0.0426319609842984,-0.0569462090133836,-0.67991401274851,-0.67991401274851,-0.735047918051836,-0.721426633408924,-0.837948561060688,-0.699799834287256,-0.654144541976035,-0.796174856204776,-0.142730964188942,0.0480607646028548,0.0745399411799039,-0.71431683000577,-0.705860914323069,-0.835694177586408,0.0145119109072583,-0.169856695766945,-0.068362592386471,-0.747611886459085,-0.809532617748451,-0.748683658582054,-0.088426036362142,-0.108936319772254,-0.0614460381700601,-0.681074111986642,0.0688312561509056,-0.688066307206114,0.146015540600566,-0.784454420444699,-0.0691295391705225,-0.845180362014992,0.0667849855689918,0.0147751044890033,0.0130337800097091,0.0929309154193779,-0.0453200792964719,-0.485780535488374,-0.025799629818139,-0.0290501414048712
"114",21,13,0.27691243193159,-0.0177620017265741,-0.108711518836567,0.615352242486078,-0.0573764338455209,0.0558436192690152,0.0821637456720754,0.00398933223072831,-0.0108971921987497,-0.0263277536338295,-0.0811499510109025,0.0855834140399164,-0.100834076021333,-0.0402097951605185,-0.0532284607249813,-0.635830433574153,-0.635830433574153,-0.714439823115839,-0.703071697537239,-0.813929180233075,-0.707532553138226,-0.607875234050076,-0.719078691176599,-0.241436693627838,0.0425079298274585,0.0458090601236042,-0.728258499679504,-0.688812563731777,-0.777559668936313,0.0187303606109981,-0.157660278026902,-0.108827675776684,-0.758416337864959,-0.767095651616894,-0.718563293628948,-0.0918370447442576,-0.19669096729185,-0.0158117092459701,-0.674669958130238,0.0776075268306267,-0.693690422321161,0.247897091228839,-0.782769426571924,-0.0139537561824793,-0.831999332139934,0.204115526739625,0.0106900895539134,-0.0135743298330709,0.00990337418228805,0.0211083198495819,-0.381981639388844,0.115231673962281,-0.0380507183536162,0.275982042107419,-0.0169398508826626,-0.107958263428765,0.65141277740548,0.0292350757877413,0.100722995474986,0.0783250778110482,0.00561641993608909,-0.0114320755937452,-0.0454014918241375,-0.070020488796978,0.0980077357431937,-0.0916621855515301,-0.043010744113811,-0.0577246808847834,-0.667336586183498,-0.667336586183498,-0.732623490310337,-0.692420391241251,-0.793546918605106,-0.743597515802842,-0.632157765000697,-0.730869648917334,-0.181590634300156,-0.0203292016399853,0.0659234107292723,-0.758715598269247,-0.714001913037586,-0.79189582372965,0.0498575990868312,-0.164158234710791,-0.0578309282452051,-0.749682355377253,-0.744931345514122,-0.725663486658972,-0.107059494385366,-0.0864741411745174,0.00984543401210431,-0.703061093449493,0.0930433014730629,-0.719690032202148,0.223736775643381,-0.744529811575349,0.0397296887157815,-0.792133816519994,0.150669695769509,-0.00389081343598968,0.00802196380281114,0.08042303336249,-0.0234770746705765,-0.448650755480829,0.0361620329608131,-0.0686626913396071
"115",21,18,0.277151193819206,-0.0176455477050022,-0.108791338313989,0.634688979196601,-0.0701955054742146,0.0408668197454258,0.0818547052604584,0.00416733974012383,-0.0103798225133582,-0.0266839533629094,-0.0797349259163837,0.0860648387689864,-0.100797709752681,-0.0404352404722275,-0.053407997989657,-0.651910103500328,-0.651910103500328,-0.729387121053495,-0.717134001307911,-0.824015548874136,-0.720337811782256,-0.627130704688141,-0.731518493829658,-0.230661845569768,0.0426908218113175,0.0469750477502822,-0.741640700145426,-0.705367362220605,-0.787434067544873,0.0277319710826556,-0.154228392381604,-0.104255923875536,-0.771714877196997,-0.778291958942304,-0.7327814514639,-0.0948286132210591,-0.197287098201847,-0.0180244956640071,-0.687436045267101,0.0797676301055463,-0.707927039530871,0.249352852210743,-0.793416107620233,-0.0204161797400474,-0.840664660750445,0.202579410390034,0.0118886056567129,-0.014117936537783,0.00855055150532701,0.0241292371254614,-0.401573528880063,0.12461203215491,-0.0261771906211421,0.276403807259435,-0.0168466168026474,-0.108409988850701,0.659141347673582,0.0533722864522822,0.135229039388619,0.0768526375900534,0.0121829323148886,0.000638031908226122,-0.0343289494061134,-0.070247415269819,0.0898646552725588,-0.095675517942179,-0.0427911897730251,-0.0562203564605912,-0.758013593442403,-0.758013593442403,-0.825215002338273,-0.79578044331397,-0.89998455651887,-0.799282308848844,-0.758872501408022,-0.829427001622604,-0.148770004400401,0.0494937239710887,0.0504429229891259,-0.823613575947836,-0.816302282793124,-0.880512670202727,0.0128583635387473,-0.157447148022154,-0.0615689554342225,-0.848405753222683,-0.868125859592571,-0.8260581498443,-0.0897658359696957,-0.219112389305787,-0.0439310853132266,-0.786998492593361,0.132379315796424,-0.818084077404268,0.279321463668806,-0.867080486152144,-0.0400850607085833,-0.91725695529263,0.208826186324636,0.0105972937781683,0.0160377739346892,0.00417809204325627,-0.0302497431501363,-0.468969171555029,0.023007417004918,-0.087184384646473
"116",21,20,0.276802990516501,-0.0174772326615312,-0.1088497457475,0.626808550838623,-0.047375483279317,0.0572079940972293,0.0812720874474052,0.00522158862665919,-0.00973895296967156,-0.0257088106205437,-0.0805947576703051,0.0860558716887159,-0.10083789809432,-0.0399843233799468,-0.0535189674007063,-0.693699593050239,-0.693699593050239,-0.762235449380487,-0.748142943511656,-0.844653577314731,-0.755630935825066,-0.670603163094724,-0.762614140205545,-0.218707348943713,0.0522797359336887,0.0495618027192177,-0.773774723350342,-0.739726609555488,-0.81333971789285,0.0466926697495411,-0.139588237853946,-0.089437954519034,-0.79713398923916,-0.80321643876744,-0.76372642325916,-0.0872768547259594,-0.205890276714214,-0.00694901268532073,-0.725528941573218,0.0832729377925951,-0.744171225694775,0.25806046973785,-0.815759409005573,-0.0273147549183352,-0.859180173634244,0.203580906097544,0.0130411352976946,-0.0122078831119877,0.00601920167071657,0.0248597017936485,-0.399180176540453,0.108388220562824,-0.0385482034925102,0.267150224961464,-0.0170654494592929,-0.10677250922754,0.566263582003873,0.043131929258725,0.149077104522903,0.0800595233064859,0.0033622908861626,-0.00383334061284945,-0.0249976540766891,-0.0786585246573641,0.0868393259376665,-0.0963666165393909,-0.0413166012632307,-0.0539893046560531,-0.65779326937494,-0.65779326937494,-0.734474374807782,-0.650750224925797,-0.777193739209952,-0.729676895699585,-0.59232991525108,-0.758853574102486,-0.190206683514707,0.00386963370712303,0.0851077397627687,-0.75699127690251,-0.688540027077116,-0.80964929934963,-0.0243070480122454,-0.245755062886623,-0.12853832414993,-0.729138511422746,-0.706302501776821,-0.66001827135678,-0.15240115378804,-0.213273884019882,-0.133365407637676,-0.68463278325931,0.0593312196407221,-0.707372449570759,0.111019494989274,-0.712472355060055,-0.0952889734984894,-0.778984349665501,0.0536414566678289,0.00623967252427374,0.0126435077338607,-0.00109267606954666,-0.0188953639778309,-0.378340208314296,0.0205077499855539,-0.0873444358918766
"117",21,24,0.277016680329721,-0.0175753846976606,-0.108765189565104,0.624136505756685,-0.0492724401953872,0.0567803062048378,0.0817534524912845,0.00450981792105256,-0.0102439481879933,-0.0265534872633133,-0.0801659758085194,0.0861271833511944,-0.100695608268742,-0.0402483762484224,-0.0534867091540338,-0.663169814724092,-0.663169814724092,-0.738167757777127,-0.725549837773133,-0.829648622028877,-0.729777477972136,-0.638922563253992,-0.739892762429383,-0.228254111314514,0.0481339173172185,0.049397923967093,-0.750283790913632,-0.714615468455211,-0.794433144504894,0.0336569515746357,-0.147788678705468,-0.0982161457789507,-0.778861457442715,-0.785172183696794,-0.74140307436216,-0.0871733962396062,-0.19943480805038,-0.0102037009173036,-0.697678079739434,0.0817567856109563,-0.717717821563169,0.252398479124512,-0.799635974660041,-0.0193117043779336,-0.845752274372023,0.205090183964788,0.0124753840330632,-0.0128181797395537,0.0109045393982824,0.0227006555219164,-0.395486009955372,0.109736721112695,-0.0383031549582599,0.276336016674292,-0.0169202585067647,-0.107438898478567,0.625669203721358,0.135885968396587,0.125147957149724,0.0780430917890193,0.00586263005595894,-0.00598284063582524,-0.0226592602334558,-0.0789279544473017,0.0862341966399362,-0.0992853027013553,-0.0397348189259591,-0.0556380614618151,-0.729337505248847,-0.729337505248847,-0.798711442821676,-0.769385724294618,-0.852045036847928,-0.795802036090006,-0.722831830211176,-0.754238919543915,-0.21484553236591,0.0101262826762273,0.0917979674213985,-0.826106738496906,-0.789539756093943,-0.802366023228202,0.0189730780061054,-0.172453520069425,-0.0785577718769886,-0.802320057753985,-0.822312590059254,-0.792883624153385,-0.0367357345883713,-0.12771003802069,-0.0214641691565179,-0.75245013631331,0.0308210872679047,-0.786907402622351,0.240839118391528,-0.822169470105007,-0.0116130554280611,-0.854429732375023,0.17719669052531,0.00401562439897394,-0.00731500655239077,-0.00807161115146072,-0.00585668099547722,-0.480444117580349,-0.0272604801642415,-0.0779402324930733
"118",22,2,0.27498409953728,-0.0168290887983371,-0.108559398730598,0.625250199027399,0.0155390826393504,0.224275658414242,0.0784373759979042,0.0159022384878354,-0.00683948965405653,-0.00781642785246838,-0.0945693255795004,0.081014886428335,-0.109850227679908,-0.0383269410077696,-0.0580865454485011,-0.495078759963357,-0.495078759963357,-0.596986269820487,-0.629881939951649,-0.787837195784776,-0.587236466666917,-0.495860221734534,-0.678909123558393,-0.177528312995593,0.0423771600938011,0.0859807690583995,-0.593676374899021,-0.558424611934614,-0.729821489410488,0.0645796615517605,-0.177227588278701,-0.0446997371723779,-0.629171213190553,-0.785802408610216,-0.631932764307959,-0.166385639617506,-0.20191302387571,-0.0504631128824684,-0.564650736634534,0.108621376827536,-0.572189662812987,0.158335597760278,-0.723004508545748,-0.126638267602467,-0.824181172810563,0.117218945712956,0.00567321590836846,0.00585483681576122,-0.0114756145496157,0.0216630896485265,-0.44442025592363,0.0625828647656087,-0.154428818694285,0.274384179376519,-0.0187294175980598,-0.113679374768969,0.589022781764815,-0.0799928273308039,0.186239049102752,0.077478905723216,0.00838409464637801,0.000760037325129556,-0.045320970474191,-0.0644785992953632,0.0895807553213737,-0.0908893387049839,-0.0427139880468634,-0.0559411578864555,-0.637037469282271,-0.637037469282271,-0.679731922040912,-0.693549729527044,-0.802042111376767,-0.670742501626159,-0.554828982266019,-0.710607778060836,-0.0818810649540776,0.121745630214671,0.116751951616355,-0.661792123749343,-0.61466373160362,-0.77922319225031,0.124688948169649,-0.0991938105970345,-0.0486473675995599,-0.71800715458304,-0.78167659356484,-0.685482075314133,0.00528203833984627,-0.0763955539050087,0.0473254685392735,-0.624091737857935,0.194880327040652,-0.619904054427659,0.22241709869214,-0.762143521531862,0.0306502949789883,-0.806436640287627,0.146757929608776,0.00955624646943231,0.0140694895663873,0.0585142201766489,-0.0283633817172403,-0.373519655342797,0.120965445650508,-0.117753792752021
